"","nct_id","...1","nlm_download_date_description","study_first_submitted_date","results_first_submitted_date","disposition_first_submitted_date","last_update_submitted_date","study_first_submitted_qc_date","study_first_posted_date","study_first_posted_date_type","results_first_submitted_qc_date","results_first_posted_date","results_first_posted_date_type","disposition_first_submitted_qc_date","disposition_first_posted_date","disposition_first_posted_date_type","last_update_submitted_qc_date","last_update_posted_date","last_update_posted_date_type","start_month_year","start_date_type","start_date","verification_month_year","verification_date","completion_month_year","completion_date_type","completion_date","primary_completion_month_year","primary_completion_date_type","primary_completion_date","target_duration","study_type","acronym","baseline_population","brief_title","official_title","overall_status","last_known_status","phase","enrollment","enrollment_type","source","limitations_and_caveats","number_of_arms","number_of_groups","why_stopped","has_expanded_access","expanded_access_type_individual","expanded_access_type_intermediate","expanded_access_type_treatment","has_dmc","is_fda_regulated_drug","is_fda_regulated_device","is_unapproved_device","is_ppsd","is_us_export","biospec_retention","biospec_description","ipd_time_frame","ipd_access_criteria","ipd_url","plan_to_share_ipd","plan_to_share_ipd_description","created_at","updated_at","Countries_name","reported_race","start_year","countries","id","description","agency_class","funding","phase_2","phase_binary","reported_race_2","reported_race_3","multiple_locations","bi_year","N_total","N_binary","Location_Black_Percent","Nature","Nature_2","Mean_Trips","Mean_Vehicles","Mean_Cost","Mean_Black_highschool","Mean_Black_bachelor","Mean_Computer","Mean_Internet","Mean_insurance","Mean_uninsured","Median_Black_Income","state","body_count","Mean_body_count","Mean_hours_work_Black","Mean_weeks_unemployed_black_2","Median_weeks_unemployed_black_2","Mean_housing_units","Mean_homeowner_rates","Mean_poverty_rates","diverse_index","Mean_Religious","State_politics","N_total_quartile","start_year_quartile","Location_Black_Percent_quartile","Mean_Trips_quartile","Mean_Vehicles_quartile","Mean_Cost_quartile","Mean_Black_highschool_quartile","Mean_Black_bachelor_quartile","Mean_Computer_quartile","Mean_Internet_quartile","Mean_insurance_quartile","Median_Black_Income_quartile","Mean_body_count_quartile","Mean_weeks_unemployed_black_2_quartile","Mean_housing_units_quartile","Mean_homeowner_rates_quartile","Mean_poverty_rates_quartile","Mean_Religious_quartile","Mean_Computer_Overtime","Mean_Internet_Overtime","Mean_Highschool_Overtime","Mean_Bachelor_Overtime","Mean_Employment_Overtime","Mean_Homeownership_Overtime","Mean_Housing_Overtime","Mean_Insurance_Overtime","Mean_MedianIncome_Overtime","Mean_body_Overtime","Mean_Population_Overtime","Mean_Poverty_Overtime","Mean_Transport_Overtime","Mean_Computer_Overtime_quartile","Mean_Internet_Overtime_quartile","Mean_Highschool_Overtime_quartile","Mean_Bachelor_Overtime_quartile","Mean_Employment_Overtime_quartile","Mean_Homeownership_Overtime_quartile","Mean_Housing_Overtime_quartile","Mean_Insurance_Overtime_quartile","Mean_MedianIncome_Overtime_quartile","Mean_body_Overtime_quartile","Mean_Population_Overtime_quartile","Mean_Poverty_Overtime_quartile","Mean_Transport_Overtime_quartile"
"11","NCT00075088",14,"ClinicalTrials.gov processed this data on June 30, 2020",2004-01-02,2013-06-08,NA,2015-05-15,2004-01-02,2004-01-05,"Estimate",2013-08-16,2013-08-19,"Estimate",NA,NA,NA,2015-05-15,2015-06-17,"Estimate",2003-09-01,NA,2003-09-30,2015-05-01,2015-05-31,2009-06-01,"Actual",2009-06-30,2009-06-01,"Actual",2009-06-30,NA,"Interventional",NA,NA,"Tele-Electrocardiography in Emergency Cardiac Care","Tele-electrocardiography in Emergency Cardiac Care","Completed",NA,"Phase 3",794,"Actual","University of California, San Francisco","Sample size was not powered to detect a statistically significant difference in survival between patients with and without a prehospital ECG",2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 19:15:18,2020-07-01 19:15:18,"United States",0,2003,"North America",5054995,"
      The purpose of this study is to see whether individuals who access the ""911"" emergency
      medical system with a heart attack or severe chest pain will receive more timely hospital
      treatment and better outcomes if hospital clinicians are provided with earlier and more
      complete electrocardiography (ECG) information.
","Other","Non-Industry","Phase 3","Late Phase","0","0","no","Before",794,"large",0.0579,"GOVERNMENT","Government",32.2629005307572,24202,23.5697690366972,91.0077629920693,26.9792857043831,94.3894915841073,88.9380928699132,92.3,7.7,51837,"California","808",808,38.7,24.2,11.1,14366336,54.825,12.5,"0",0.49,"D","3","0","0","2","3","2","3","3","3","3","1","3","3","2","3","0","2","0",66.3,59.6,81.3,31.7,56.3,59.7,1218679,82.7342945717312,49300,39,2154356,13.1,14.2617707647834,"0","0","0","3","2","0","0","0","1","3","2","1","3"
"12","NCT00081913",18,"ClinicalTrials.gov processed this data on June 30, 2020",2004-04-26,NA,NA,2008-01-23,2004-04-27,2004-04-28,"Estimate",NA,NA,NA,NA,NA,NA,2008-01-23,2008-01-29,"Estimate",2004-01-01,NA,2004-01-31,2008-01-01,2008-01-31,2006-06-01,"Actual",2006-06-30,2006-03-01,"Actual",2006-03-31,NA,"Interventional",NA,NA,"Stem Cell Study for Patients With Heart Disease","Injection of Autologous CD34-Positive Cells for Neovascularization and Symptom Relief in Patients With Myocardial Ischemia","Completed",NA,"Phase 1",24,NA,"Losordo, Douglas, M.D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 19:12:22,2020-07-01 19:12:22,"United States",0,2004,"North America",5053933,"
      The purpose of this study is to determine if cell therapy with your own cells (autologous
      cells) delivered with a catheter to regions of the heart with poor blood flow will be safe
      and if it will relieve your chest pain and/or your ability to exercise.
","Other","Non-Industry","Phase 1","Early Phase","0","0","yes","Before",24,"small",0.0661,"NON-PROFIT","Non-Government",36.4530528180571,10782.6666666667,20.9816908143919,86.4668036799237,26.7357213049946,93.2078201125453,88.2180472244194,94.8,5.2,47163.3333333333,"California,Massachusetts,Minnesota","808,45,71",308,38.8333333333333,20.4,10.6333333333333,6590940.33333333,62.525,10.3333333333333,NA,0.436666666666667,"Mixed","0","0","1","3","3","1","1","3","2","3","3","2","2","0","2","1","0","0",84.6666666666667,73,86.8333333333333,33.6333333333333,60.1,66.5333333333333,2643714.66666667,88.1416338958824,52448.3333333333,11.6666666666667,944519,9.83333333333333,10.4528427101441,"1","1","2","3","3","2","1","2","1","1","1","0","2"
"13","NCT00108381",20,"ClinicalTrials.gov processed this data on June 30, 2020",2005-04-14,NA,NA,2014-07-01,2005-04-14,2005-04-15,"Estimate",NA,NA,NA,NA,NA,NA,2014-07-01,2014-07-02,"Estimate",2004-01-01,NA,2004-01-31,2014-06-01,2014-06-30,2013-09-01,"Actual",2013-09-30,2010-02-01,"Actual",2010-02-28,NA,"Interventional",NA,NA,"Efficacy of Tailored Cognitive-Behavioral Therapy for Chronic Back Pain","Efficacy of Tailored Cognitive-Behavioral Therapy for Chronic Back Pain","Completed",NA,"N/A",162,"Actual","VA Office of Research and Development",NA,1,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 19:03:45,2020-07-01 19:03:45,"United States",0,2004,"North America",5051262,"
      This clinical trial compares two psychological treatments for back pain.
","U.S. Fed","Non-Industry",NA,NA,"0","0","no","Before",128,"small",0.1072,"GOVERNMENT","Government",11.3292436232018,1475,22.4784368421053,88.0308410862301,22.9153127921748,92.3056381781412,87.3243851803261,94.1,5.9,49000,"Connecticut","41",41,37.4,38.1,43.2,1524992,64.25,9.9,"0",0.43,"D","2","0","1","1","0","1","2","1","2","2","2","2","0","3","0","1","0","0",86.8,74.5,88.8,34.5,61,70.475,2027550,89.6838059384742,55100,2,335151,10.1,10.6706250487306,"2","1","3","3","3","3","0","2","2","0","0","0","2"
"14","NCT00108550",21,"ClinicalTrials.gov processed this data on June 30, 2020",2005-04-15,2013-07-15,NA,2013-12-20,2005-04-15,2005-04-18,"Estimate",2013-12-20,2014-02-10,"Estimate",NA,NA,NA,2013-12-20,2014-02-10,"Estimate",2004-10-01,NA,2004-10-31,2013-12-01,2013-12-31,2009-09-01,"Actual",2009-09-30,2009-07-01,"Actual",2009-07-31,NA,"Interventional",NA,NA,"Chronic Low Back Pain Research Project","Efficacy of Antidepressants in Chronic Back Pain","Completed",NA,"Phase 2",108,"Actual","VA Office of Research and Development","Limitations include small sample size, high rate of early termination, and moderate baseline levels of pain intensity and disability in everyday function which may have limited ability to detect an effect.",2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 19:03:44,2020-07-01 19:03:44,"United States",1,2004,"North America",5051250,"
      The purpose of this study is to determine whether gabapentin is efficacious as an analgesic
      for chronic low back pain.
","U.S. Fed","Non-Industry","Phase 2","Early Phase","1","1","no","Before",108,"small",0.0579,"GOVERNMENT","Government",32.2629005307572,24202,23.5697690366972,91.0077629920693,26.9792857043831,94.3894915841073,88.9380928699132,92.3,7.7,51837,"California","808",808,38.7,24.2,11.1,14366336,54.825,12.5,"0",0.49,"D","2","0","0","2","3","2","3","3","3","3","1","3","3","2","3","0","2","0",83.6,69,81.3,31.7,55.4,59.7,1235136,82.4894241105277,49222,30,2154356,13.2,14.2617707647834,"1","0","0","3","2","0","0","0","1","3","2","1","3"
"15","NCT00109772",22,"ClinicalTrials.gov processed this data on June 30, 2020",2005-05-03,2013-05-07,NA,2013-08-26,2005-05-03,2005-05-04,"Estimate",2013-08-26,2013-08-28,"Estimate",NA,NA,NA,2013-08-26,2013-08-28,"Estimate",2005-02-01,NA,2005-02-28,2013-08-01,2013-08-31,2008-04-01,"Actual",2008-04-30,2008-04-01,"Actual",2008-04-30,NA,"Interventional","CRPS-002","Safety population","Study to Evaluate the Efficacy and Safety of Lenalidomide in the Treatment of Complex Regional Pain Syndrome Type 1","A Multicenter, Double-Blind, Placebo-Controlled Study to Evaluate the Efficacy and Safety of Lenalidomide in the Treatment of Complex Regional Pain Syndrome Type 1","Terminated",NA,"Phase 2",184,"Actual","Celgene",NA,2,NA,"Interim analysis showed the primary outcome was not reached",FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 19:03:30,2020-07-01 19:03:30,"United States",1,2005,"North America",5051162,"
      The purpose of this multicenter, double-blind, placebo-controlled study is to evaluate the
      efficacy and safety of Lenalidomide in adult subjects with Complex Regional Pain Syndrome
      (CRPS) Type 1.
","Industry","Industry","Phase 2","Early Phase","1","1","yes","Before",180,"small",0.116117647058824,"NON-PROFIT","Non-Government",36.4901881207334,8142.03703703704,21.4749889198862,87.0674953486894,23.3349035726517,91.9238501819311,85.8741418198264,91.6777777777778,8.32222222222222,44074.1111111111,"Arizona,California,California,Florida,Illinois,Illinois,Iowa,Maryland,Massachusetts,Massachusetts,Minnesota,Missouri,New York,New York,North Carolina,North Carolina,North Carolina,North Carolina,Ohio,Oregon,Pennsylvania,Pennsylvania,Pennsylvania,Texas,Texas,Virginia,Washington","60,808,808,620,532,532,34,269,45,45,71,318,292,292,264,264,264,264,368,18,308,308,308,624,624,249,79",321.037037037037,38.8592592592593,24.66,11.432,5971038,64.1425925925926,11.762962962963,NA,0.534074074074074,"Mixed","3","1","1","3","2","1","2","2","1","2","1","2","2","2","2","1","1","1",82.2444444444444,67.9814814814815,85.7185185185185,28.5740740740741,58.2444444444444,68.6259259259259,2474237.51851852,86.4755679188859,47408.5185185185,13.5769230769231,1532010.92592593,12.137037037037,9.34920292760804,"1","0","2","3","2","2","1","1","0","1","1","1","2"
"16","NCT00115310",23,"ClinicalTrials.gov processed this data on June 30, 2020",2005-06-21,NA,NA,2008-03-04,2005-06-21,2005-06-22,"Estimate",NA,NA,NA,NA,NA,NA,2008-03-04,2008-03-06,"Estimate",2005-06-01,NA,2005-06-30,2008-03-01,2008-03-31,2006-10-01,"Actual",2006-10-31,NA,NA,NA,NA,"Interventional",NA,NA,"Study of NGX-4010 for the Treatment of Postherpetic Neuralgia","A Randomized, Double-Blind, Controlled Study of NGX-4010 for the Treatment of Postherpetic Neuralgia","Completed",NA,"Phase 3",400,NA,"NeurogesX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 19:01:46,2020-07-01 19:01:46,"United States",0,2005,"North America",5050750,"
      The purpose of the study is to assess the efficacy and safety of NGX-4010 applied for 60
      minutes for the treatment of postherpetic neuralgia (PHN).
","Industry","Industry","Phase 3","Late Phase","0","0",NA,"Before",402,"large",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","NCT00118430",24,"ClinicalTrials.gov processed this data on June 30, 2020",2005-07-06,2016-05-23,NA,2017-03-28,2005-07-06,2005-07-11,"Estimate",2017-03-28,2017-05-09,"Actual",NA,NA,NA,2017-03-28,2017-05-09,"Actual",2004-09-01,NA,2004-09-30,2017-03-01,2017-03-31,2008-08-01,"Actual",2008-08-31,2008-07-01,"Actual",2008-07-31,NA,"Interventional",NA,NA,"Stepped Care for Depression and Musculoskeletal Pain","Stepped Care for Affective Disorders and Musculoskeletal Pain","Completed",NA,"Phase 4",500,"Actual","Indiana University",NA,3,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Data has been published in multiple publications. Should others wish access to data for publication reasons, we are willing to share",2020-07-01 19:00:53,2020-07-01 19:00:53,"United States",1,2004,"North America",5050511,"
      This study will evaluate the effectiveness of a stepped care approach in treating depression
      and reducing pain.
","Other","Non-Industry","Phase 4","Late Phase","1","1","no","Before",500,"large",0.094,"GOVERNMENT","Government",4.87224867605803,1818,17.9853388888889,85.9917637754567,18.5947229808069,90.5223829489921,83.0146285385389,91.3,8.7,34895,"Indiana","144",144,40.5,10.9,8.4,2921032,69.55,11.8,"0",0.54,"R","3","0","1","0","0","0","1","0","0","0","1","0","0","0","0","3","1","2",74.7,65.8,87.2,21.1,57.9,74.95,5099041,87.6053884529897,42329,4,578506,11.6,8.67182330071009,"0","0","2","2","2","3","2","2","0","0","0","0","1"
"18","NCT00122369",26,"ClinicalTrials.gov processed this data on June 30, 2020",2005-07-20,2012-02-03,NA,2013-02-23,2005-07-20,2005-07-22,"Estimate",2012-12-31,2013-02-07,"Estimate",NA,NA,NA,2013-02-23,2013-02-28,"Estimate",2002-03-01,NA,2002-03-31,2013-02-01,2013-02-28,2004-03-01,"Actual",2004-03-31,2004-03-01,"Actual",2004-03-31,NA,"Interventional",NA,NA,"Self Hypnotic Relaxation As An Adjunct To Local Anesthesia During Large Core Breast Biopsy","Self Hypnotic Relaxation As An Adjunct To Local Anesthesia During Large Core Breast Biopsy","Completed",NA,"Phase 2",240,"Actual","Beth Israel Deaconess Medical Center","For the assessment of the Secondary Outcome parameter we were able to recruit only 19 women whom we could contact early enough on the day of their breast cancer surgery to fill out the IES. This limits the power of the statistical analysis.",3,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 18:59:59,2020-07-01 18:59:59,"United States",0,2002,"North America",5050221,"
      Percutaneous large core image-guided breast biopsy is a well established tool in diagnosing
      breast cancer, but the associated anxiety and pain can tax the coping mechanism of even well
      functioning individuals. Unabated stress during an invasive procedure not only interferes
      with smooth progression of the ongoing procedure, but can also have deleterious effects when
      patients need additional procedures and dread recurrent medical traumatization. The long-term
      objective of this research is to provide patients with a simple coping strategy at the
      vulnerable time of large core biopsy in the hope that this behavioral intervention will carry
      over to recovery and future medical procedures. In the largest prospective randomized study
      of its kind, the researchers showed that a self-hypnotic intervention during percutaneous,
      image-guided vascular and renal interventions resulted in less pain and anxiety, greater
      hemodynamic stability, and fewer procedure interruptions. The positive effects of the short
      initial hypnotic intervention, which was structured in the procedure room, became more
      pronounced the longer the procedure lasted and carried over into the immediate post-procedure
      recovery. The investigators therefore challenge the current paradigms that long-lasting
      effects require intensive presurgical preparation.
","Other","Non-Industry","Phase 2","Early Phase","0","0","no","Before",236,"small",0.0763,"NON-PROFIT","Non-Government",58.5333760063061,4954,20.3650436363636,86.6488909743447,30.2046212572762,92.5748748513401,88.2491152808066,97,3,51842,"Massachusetts","45",45,39.3,23.6,13.5,2928732,61.325,9.8,"0",0.33,"D","3","0","1","3","1","0","1","3","2","3","3","3","0","1","0","0","0","0",64.2,58.1,86.5,34.3,62,63.375,2207711,90.4997776994353,49855,2,410795,10,9.2587366295912,"0","0","2","3","3","1","0","2","1","0","0","0","2"
"19","NCT00125528",27,"ClinicalTrials.gov processed this data on June 30, 2020",2005-07-29,2015-02-03,NA,2016-12-16,2005-07-29,2005-08-01,"Estimate",2015-02-19,2015-02-23,"Estimate",NA,NA,NA,2016-12-16,2017-02-10,"Actual",2012-07-01,NA,2012-07-31,2016-12-01,2016-12-31,2014-11-01,"Actual",2014-11-30,2014-04-01,"Actual",2014-04-30,NA,"Interventional",NA,NA,"D-cycloserine in the Management of Chronic Low Back Pain","D-Cycloserine in the Management of Chronic Low Back Pain: A Double-Blind, Randomized, Placebo-Controlled Pilot Study","Completed",NA,"Phase 2",41,"Actual","Northwestern University","It is not clear whether observed effects are due to escalating dose or duration of D-cycloserine use. A larger population and longer duration of treatment would be needed to determine this.",2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 18:59:15,2020-07-01 18:59:15,"United States",0,2012,"North America",5049983,"
      Pre-clinical studies in rats suggest that D-cycloserine (DCS) is effective in the management
      of chronic neuropathic pain. This pilot study will attempt to determine the effect of
      D-cycloserine in the treatment of chronic low back pain. Other aims of this study are to
      determine the safety of D-cycloserine in the treatment of chronic low back pain and to
      determine which pain measurement scales are best at measuring the efficacy of treatment.
","Other","Non-Industry","Phase 2","Early Phase","0","0","no","After",41,"small",0.142,"PROPRIETARY","Non-Government",45.6900602164346,10460,21.7419085106383,86.7042844980527,22.1034066712746,91.6393688615911,85.4066304066304,92.6,7.4,38573,"Illinois","532",532,38.4,43,17.1,5388066,65.175,10.9,"0",0.51,"D","1","2","2","3","2","1","1","1","1","1","2","0","3","3","1","2","1","1",86.3859999962457,73.6,87.6552,19.6466,50.3,66.85,5307183,86.402992587,51738,28,1825624,12.6,6.03837995473793,"2","1","2","2","0","2","2","1","1","3","2","1","0"
"20","NCT00126737",28,"ClinicalTrials.gov processed this data on June 30, 2020",2005-08-02,2014-12-02,NA,2014-12-30,2005-08-02,2005-08-04,"Estimate",2014-12-30,2015-01-01,"Estimate",NA,NA,NA,2014-12-30,2015-01-01,"Estimate",2002-10-01,NA,2002-10-31,2014-12-01,2014-12-31,2008-12-01,"Actual",2008-12-31,2008-02-01,"Actual",2008-02-29,NA,"Interventional",NA,NA,"Home-Based Exercise and Weight Control Program for Pain Control in Overweight Elderly With Osteoarthritis of the Knee","Home-Based Exercise and Weight Control Program for Pain Control in Overweight Elderly With Osteoarthritis of the Knee","Completed",NA,"N/A",110,"Actual","VA Office of Research and Development","Due to the small number of females, the results may not be generalizable to females. Limitations include requirement of having good upper body strength, shoulder range, hand eye coordination, and an investment of purchasing poles of $30 per pair.",4,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 18:59:03,2020-07-01 18:59:03,"United States",1,2002,"North America",5049892,"
      The purpose of this study is to determine whether a home-based exercise and weight control
      program applied to elderly overweight individuals with painful osteoarthritis of the knee,
      would result in pain reduction.
","U.S. Fed","Non-Industry",NA,NA,"1","1","no","Before",110,"small",0.142,"GOVERNMENT","Government",45.6900602164346,10460,21.7419085106383,86.7042844980527,22.1034066712746,91.6393688615911,85.4066304066304,92.6,7.4,38573,"Illinois","532",532,38.4,43,17.1,5388066,65.175,10.9,"0",0.51,"D","2","0","2","3","2","1","1","1","1","1","2","0","3","3","1","2","1","1",60.1,51.2,85.9,27.3,54.1,70.9,556372,87.561250535543,42710,14,1838731,12.8,6.03837995473793,"0","0","2","3","1","3","0","2","0","1","2","1","0"
"21","NCT00127413",29,"ClinicalTrials.gov processed this data on June 30, 2020",2005-08-03,2014-11-17,NA,2015-03-23,2005-08-03,2005-08-05,"Estimate",2015-03-23,2015-03-27,"Estimate",NA,NA,NA,2015-03-23,2015-03-27,"Estimate",2004-09-01,NA,2004-09-30,2015-03-01,2015-03-31,2010-09-01,"Actual",2010-09-30,2010-09-01,"Actual",2010-09-30,NA,"Interventional",NA,NA,"Integrated Treatment for Chronic Pain and Posttraumatic Stress Disorder (PTSD)","Integrated Treatment for Chronic Pain and PTSD","Completed",NA,"N/A",42,"Actual","VA Office of Research and Development","Failure to engage in treatment, failure to complete treatment in a timely manner due to missed treatment sessions, and difficulty with compliance with treatment session recommendations led to lower completion rates",4,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 18:58:53,2020-07-01 18:58:53,"United States",1,2004,"North America",5049840,"
      The purpose of this study is to examine the efficacy of an integrated treatment for Veterans
      with comorbid chronic pain and posttraumatic stress disorder (PTSD). It is hypothesized that
      Veterans who receive the integrated treatment will report more positive outcomes than
      individuals who are assigned to treatment as usual, pain treatment, or PTSD treatment.
","U.S. Fed","Non-Industry",NA,NA,"1","1","no","Before",42,"small",0.0763,"GOVERNMENT","Government",58.5333760063061,4954,20.3650436363636,86.6488909743447,30.2046212572762,92.5748748513401,88.2491152808066,97,3,51842,"Massachusetts","45",45,39.3,23.6,13.5,2928732,61.325,9.8,"0",0.33,"D","1","0","1","3","1","0","1","3","2","3","3","3","0","1","0","0","0","0",85.8,76.3,86.9,36.7,58.9,63.375,2263742,90.2213332592313,52019,1,410795,9.3,9.2587366295912,"1","2","2","3","3","1","0","2","1","0","0","0","2"
"22","NCT00127790",30,"ClinicalTrials.gov processed this data on June 30, 2020",2005-08-03,2012-06-12,NA,2012-09-14,2005-08-04,2005-08-08,"Estimate",2012-09-14,2012-10-17,"Estimate",NA,NA,NA,2012-09-14,2012-10-17,"Estimate",2005-06-01,NA,2005-06-30,2012-09-01,2012-09-30,2008-11-01,"Actual",2008-11-30,2008-10-01,"Actual",2008-10-31,NA,"Interventional",NA,NA,"Treatment of Insomnia Secondary to Chronic Pain","CBT for Co-Morbid Insomnia and Chronic Pain: Sleep, Pain and Immune Function Outcomes","Completed",NA,"N/A",28,"Actual","University of Rochester","The foremost limitation of this pilot study is its small sample size, particularly for a four-arm design. Accordingly, a cautious approach to the interpretation of the findings is warranted.",4,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 18:58:50,2020-07-01 18:58:50,"United States",0,2005,"North America",5049812,"
      Several studies have shown that behavioral therapy for chronic pain can be beneficial for
      chronic pain and that behavioral therapy for insomnia can be beneficial for insomnia.
      However, seldom do chronic pain patients with insomnia receive a behavioral treatment for
      insomnia. The purpose of this study is to evaluate whether treatment for insomnia is helpful
      for pain and whether treatment for pain is helpful for insomnia. It will also assess whether
      a combined treatment is any more or less effective for pain or for sleep. Finally, the study
      will assess whether any of these treatments leads to improvements in immune function.
","Other","Non-Industry",NA,NA,"0","0","no","Before",21,"small",0.1566,"PROPRIETARY","Non-Government",202.884364842149,20351,24.2147890625,84.6531632829577,24.9827276206052,91.0321739581328,85.5337589965215,94.8,5.2,48557,"New York","292",292,38.4,37,17.8,8404381,52,11.8,"0",0.46,"D","0","1","2","3","3","3","0","2","0","1","3","2","1","3","2","0","1","0",81.3,67.8,85.7,30.4,55.2,55.925,849932,87.9470878655293,47176,12,2792447,14.5,6.33298278377812,"0","0","2","3","1","0","0","2","0","1","3","2","0"
